Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
6/18/21,6:30:00 AM,44.683,35.56874,-35.39944,-5.3501
6/18/21,6:45:00 AM,44.44066,35.56744,-35.39992,-5.35702
6/18/21,7:00:00 AM,44.24956,35.56884,-35.40096,-5.36456
6/18/21,7:15:00 AM,44.2125,35.56764,-35.40046,-5.37734
6/18/21,7:30:00 AM,44.03926,35.56858,-35.40068,-5.40454
6/18/21,7:45:00 AM,44.23362,35.5681,-35.40104,-5.45012
6/18/21,8:00:00 AM,44.46846,35.56842,-35.40068,-5.50522
6/18/21,8:15:00 AM,44.54884,35.5691,-35.4016,-5.5425
6/18/21,8:30:00 AM,45.5497,35.57074,-35.4007,-5.67794
6/18/21,8:45:00 AM,44.83814,35.57186,-35.40402,-5.91052
6/18/21,9:00:00 AM,44.90734,35.57484,-35.40576,-6.15108
6/18/21,9:15:00 AM,45.74436,35.57772,-35.40812,-6.46548
6/18/21,9:30:00 AM,46.18608,35.58238,-35.41108,-6.90084
6/18/21,9:45:00 AM,46.85806,35.58688,-35.416,-7.45552
6/18/21,10:00:00 AM,45.428,35.59116,-35.42326,-8.08966
6/18/21,10:15:00 AM,43.94686,35.59508,-35.431,-8.71602
6/18/21,10:30:00 AM,43.96996,35.60206,-35.43804,-9.3447
6/18/21,10:45:00 AM,43.84882,35.60802,-35.44556,-9.92268
6/18/21,11:00:00 AM,44.63638,35.61536,-35.45108,-10.41436
6/18/21,11:15:00 AM,45.209,35.621,-35.45628,-10.8801
6/18/21,11:30:00 AM,45.03802,35.62638,-35.46312,-11.3577
6/18/21,11:45:00 AM,45.3519,35.62996,-35.46676,-11.78108
6/18/21,12:00:00 PM,43.6307,35.63312,-35.4737,-12.20312
6/18/21,12:15:00 PM,43.11456,35.63602,-35.47856,-12.63394
6/18/21,12:30:00 PM,43.55822,35.64064,-35.48312,-13.07212
6/18/21,12:45:00 PM,43.89988,35.64584,-35.48716,-13.59996
6/18/21,1:00:00 PM,43.71364,35.65082,-35.49362,-14.15846
6/18/21,1:15:00 PM,43.02122,35.65558,-35.50068,-14.66386
6/18/21,1:30:00 PM,42.5731,35.65996,-35.50702,-15.02646
6/18/21,1:45:00 PM,44.95724,35.66664,-35.50852,-15.25734
6/18/21,2:00:00 PM,46.8665,35.67116,-35.50764,-14.2721
6/18/21,2:15:00 PM,48.16278,35.66724,-35.50172,-13.51562
6/18/21,2:30:00 PM,51.20348,35.6636,-35.48798,-10.5819
6/18/21,2:45:00 PM,51.7334,35.6457,-35.46822,-8.68422
6/18/21,3:00:00 PM,51.17068,35.6254,-35.44944,-7.6341
6/18/21,3:15:00 PM,51.11074,35.61168,-35.43394,-7.0746
6/18/21,3:30:00 PM,50.67768,35.60312,-35.42466,-6.63402
6/18/21,3:45:00 PM,50.68704,35.59826,-35.41836,-6.35966
6/18/21,4:00:00 PM,50.11686,35.59416,-35.41374,-6.07066
6/18/21,4:15:00 PM,50.1515,35.59066,-35.41006,-5.8572
6/18/21,4:30:00 PM,50.12726,35.58984,-35.40826,-5.72874
6/18/21,4:45:00 PM,50.91414,35.58854,-35.40662,-5.7986
6/18/21,5:00:00 PM,50.88514,35.5884,-35.40534,-5.76392
6/18/21,5:15:00 PM,51.0712,35.58822,-35.40538,-5.75294
6/18/21,5:30:00 PM,51.72106,35.58946,-35.40438,-5.88038
6/18/21,5:45:00 PM,52.21012,35.59106,-35.4047,-6
6/18/21,6:00:00 PM,52.71396,35.5913,-35.4048,-6.12908
6/18/21,6:15:00 PM,52.72602,35.59242,-35.40602,-6.18816
6/18/21,6:30:00 PM,52.74014,35.5929,-35.40702,-6.22802
6/18/21,6:45:00 PM,52.45168,35.59328,-35.407,-6.1885
6/18/21,7:00:00 PM,51.77068,35.5923,-35.40838,-6.10242
6/18/21,7:15:00 PM,51.2513,35.5918,-35.40794,-5.95672
6/18/21,7:30:00 PM,50.86718,35.59014,-35.4071,-5.86718
6/18/21,7:45:00 PM,50.79096,35.5887,-35.4062,-5.81764
6/18/21,8:00:00 PM,50.31774,35.58734,-35.40578,-5.73332
6/18/21,8:15:00 PM,49.12294,35.58652,-35.40588,-5.46578
6/18/21,8:30:00 PM,48.40566,35.58306,-35.40522,-5.21308
6/18/21,8:45:00 PM,48.01846,35.58046,-35.40186,-4.93566
6/18/21,9:00:00 PM,47.4112,35.57786,-35.40046,-4.75204
6/18/21,9:15:00 PM,47.05662,35.5757,-35.39972,-4.56338
6/18/21,9:30:00 PM,46.63344,35.57282,-35.3981,-4.40204
6/18/21,9:45:00 PM,46.33076,35.57136,-35.39652,-4.28766
6/18/21,10:00:00 PM,46.07222,35.57022,-35.39506,-4.18842
6/18/21,10:15:00 PM,45.38244,35.5686,-35.39516,-4.08314
6/18/21,10:30:00 PM,44.59772,35.5663,-35.39502,-4.04708
6/18/21,10:45:00 PM,44.11846,35.5649,-35.39432,-3.97804
6/18/21,11:00:00 PM,42.1089,35.5626,-35.39548,-3.93176
6/18/21,11:15:00 PM,41.84406,35.5617,-35.39568,-3.89142
6/18/21,11:30:00 PM,40.14468,35.55984,-35.39764,-3.84436
6/18/21,11:45:00 PM,39.39112,35.55756,-35.39668,-3.80186
6/19/21,12:00:00 AM,38.72828,35.55674,-35.39714,-3.77024
6/19/21,12:15:00 AM,38.5001,35.55496,-35.39666,-3.7566
6/19/21,12:30:00 AM,37.79206,35.55458,-35.3971,-3.73404
6/19/21,12:45:00 AM,37.44272,35.55356,-35.3977,-3.7047
6/19/21,1:00:00 AM,33.309,35.5494,-35.40106,-3.6302
6/19/21,1:15:00 AM,32.65902,35.54804,-35.4013,-3.60362
6/19/21,1:30:00 AM,31.96636,35.54678,-35.40152,-3.57716
6/19/21,1:45:00 AM,31.62644,35.54608,-35.40098,-3.56612
6/19/21,2:00:00 AM,32.37296,35.5469,-35.40028,-3.56628
6/19/21,2:15:00 AM,32.22984,35.54718,-35.40056,-3.56134
6/19/21,2:30:00 AM,33.44888,35.54806,-35.4002,-3.58406
6/19/21,2:45:00 AM,39.98076,35.55438,-35.39258,-3.69566
6/19/21,3:00:00 AM,41.17484,35.55594,-35.39246,-3.75772
6/19/21,3:15:00 AM,43.2954,35.55884,-35.38986,-3.8249
6/19/21,3:30:00 AM,44.34586,35.56056,-35.38936,-3.88832
6/19/21,3:45:00 AM,44.45288,35.56098,-35.39006,-3.91914
6/19/21,4:00:00 AM,45.24196,35.56174,-35.39,-3.96122
6/19/21,4:15:00 AM,45.38248,35.56174,-35.38994,-3.98174
6/19/21,4:30:00 AM,45.27566,35.56244,-35.38992,-3.98898
6/19/21,4:45:00 AM,45.11402,35.56198,-35.39066,-3.99032
6/19/21,5:00:00 AM,45.22956,35.56298,-35.39044,-3.9906
6/19/21,5:15:00 AM,45.22076,35.56278,-35.39066,-3.9839
6/19/21,5:30:00 AM,44.8676,35.56198,-35.39064,-3.97118
6/19/21,5:45:00 AM,44.84794,35.56158,-35.39052,-3.95722
6/19/21,6:00:00 AM,45.053,35.56114,-35.39012,-3.94142
6/19/21,6:15:00 AM,44.84698,35.56014,-35.39,-3.93386
6/19/21,6:30:00 AM,45.13484,35.56064,-35.38972,-3.92572
6/19/21,6:45:00 AM,45.52946,35.56016,-35.38888,-3.93806
6/19/21,7:00:00 AM,45.68914,35.56096,-35.38886,-3.94446
6/19/21,7:15:00 AM,45.82596,35.56158,-35.38918,-3.96122
6/19/21,7:30:00 AM,45.85116,35.56138,-35.38932,-3.98216
6/19/21,7:45:00 AM,46.26724,35.56152,-35.38792,-4.00826
6/19/21,8:00:00 AM,46.54304,35.56314,-35.38886,-4.05348
6/19/21,8:15:00 AM,46.90154,35.56334,-35.38804,-4.10666
6/19/21,8:30:00 AM,47.11412,35.56348,-35.38866,-4.1709
6/19/21,8:45:00 AM,47.08404,35.56344,-35.38818,-4.19724
6/19/21,9:00:00 AM,47.50156,35.56426,-35.38896,-4.28222
6/19/21,9:15:00 AM,47.9568,35.56602,-35.3895,-4.43954
6/19/21,9:30:00 AM,48.29814,35.5669,-35.3896,-4.5791
6/19/21,9:45:00 AM,48.94544,35.56838,-35.39066,-4.85018
6/19/21,10:00:00 AM,49.71834,35.5716,-35.39298,-5.1806
6/19/21,10:15:00 AM,50.03682,35.57572,-35.39588,-5.55182
6/19/21,10:30:00 AM,50.37404,35.57902,-35.3997,-5.91996
6/19/21,10:45:00 AM,50.45172,35.58242,-35.40436,-6.42868
6/19/21,11:00:00 AM,50.42664,35.58688,-35.40772,-6.71432
6/19/21,11:15:00 AM,50.47166,35.59082,-35.41148,-7.03318
6/19/21,11:30:00 AM,51.10766,35.59424,-35.41512,-7.43448
6/19/21,11:45:00 AM,50.4281,35.59784,-35.42006,-7.87582
6/19/21,12:00:00 PM,50.79828,35.60214,-35.42424,-8.33302
6/19/21,12:15:00 PM,50.96966,35.60654,-35.4288,-8.80466
6/19/21,12:30:00 PM,50.78014,35.6114,-35.43396,-9.28264
6/19/21,12:45:00 PM,50.4531,35.61558,-35.43966,-9.76326
6/19/21,1:00:00 PM,49.92996,35.61984,-35.44662,-10.41534
6/19/21,1:15:00 PM,50.28374,35.62518,-35.4512,-10.83946
6/19/21,1:30:00 PM,50.34462,35.62938,-35.45572,-11.09154
6/19/21,1:45:00 PM,49.45452,35.63126,-35.46022,-11.41478
6/19/21,2:00:00 PM,51.13592,35.63484,-35.46062,-11.56086
6/19/21,2:15:00 PM,50.22954,35.63434,-35.45958,-9.63762
6/19/21,2:30:00 PM,50.72386,35.62464,-35.4497,-8.23984
6/19/21,2:45:00 PM,50.00762,35.61252,-35.43726,-6.87796
6/19/21,3:00:00 PM,49.96892,35.60106,-35.42432,-6.13142
6/19/21,3:15:00 PM,49.6901,35.59174,-35.41516,-5.76084
6/19/21,3:30:00 PM,49.67276,35.58656,-35.40906,-5.4388
6/19/21,3:45:00 PM,49.5705,35.58272,-35.40504,-5.27482
6/19/21,4:00:00 PM,49.95126,35.58122,-35.4023,-5.22062
6/19/21,4:15:00 PM,49.80996,35.57972,-35.40116,-5.17232
6/19/21,4:30:00 PM,49.54016,35.57906,-35.39986,-5.19086
6/19/21,4:45:00 PM,49.26266,35.57876,-35.4006,-5.203
6/19/21,5:00:00 PM,48.76538,35.57784,-35.40038,-5.26606
6/19/21,5:15:00 PM,48.66238,35.57804,-35.40138,-5.31026
6/19/21,5:30:00 PM,48.46846,35.578,-35.40174,-5.32892
6/19/21,5:45:00 PM,48.3329,35.57878,-35.40218,-5.33436
6/19/21,6:00:00 PM,48.14574,35.57832,-35.4023,-5.33654
6/19/21,6:15:00 PM,48.08358,35.57822,-35.40232,-5.32642
6/19/21,6:30:00 PM,48.07444,35.57812,-35.40264,-5.29846
6/19/21,6:45:00 PM,48.10588,35.57826,-35.40096,-5.27686
6/19/21,7:00:00 PM,48.0744,35.5782,-35.40198,-5.2456
6/19/21,7:15:00 PM,47.89206,35.57694,-35.40174,-5.21184
6/19/21,7:30:00 PM,47.69872,35.57662,-35.40178,-5.15486
6/19/21,7:45:00 PM,47.61272,35.57622,-35.4011,-5.11004
6/19/21,8:00:00 PM,47.48494,35.5751,-35.40098,-5.094
6/19/21,8:15:00 PM,47.19906,35.57434,-35.4009,-5.07562
6/19/21,8:30:00 PM,47.24986,35.57532,-35.40138,-5.06714
6/19/21,8:45:00 PM,46.90544,35.5747,-35.40098,-5.0852
6/19/21,9:00:00 PM,46.92994,35.57356,-35.4008,-5.0858
6/19/21,9:15:00 PM,46.74648,35.57378,-35.40104,-5.09878
6/19/21,9:30:00 PM,46.54402,35.57426,-35.40114,-5.07148
6/19/21,9:45:00 PM,46.4218,35.5734,-35.40082,-5.05726
6/19/21,10:00:00 PM,46.21882,35.57314,-35.40144,-5.04242
6/19/21,10:15:00 PM,45.35872,35.5729,-35.40156,-5.01904
6/19/21,10:30:00 PM,45.03112,35.5711,-35.40246,-4.9742
6/19/21,10:45:00 PM,44.84268,35.57066,-35.40172,-4.95444
6/19/21,11:00:00 PM,44.00058,35.57094,-35.4025,-4.91194
6/19/21,11:15:00 PM,42.68924,35.56852,-35.4036,-4.84148
6/19/21,11:30:00 PM,42.22778,35.56768,-35.40364,-4.83178
6/19/21,11:45:00 PM,42.1907,35.567,-35.40348,-4.8072
6/20/21,12:00:00 AM,42.06128,35.56614,-35.40242,-4.76522
6/20/21,12:15:00 AM,40.24402,35.56334,-35.4044,-4.66776
6/20/21,12:30:00 AM,39.19538,35.56162,-35.40372,-4.62506
6/20/21,12:45:00 AM,38.0409,35.55904,-35.40502,-4.58184
6/20/21,1:00:00 AM,38.74586,35.55954,-35.40398,-4.53304
6/20/21,1:15:00 AM,37.99088,35.55874,-35.40372,-4.48614
6/20/21,1:30:00 AM,38.67714,35.5584,-35.40166,-4.42836
6/20/21,1:45:00 AM,38.03472,35.55746,-35.40206,-4.36268
6/20/21,2:00:00 AM,35.61656,35.5549,-35.40414,-4.30596
6/20/21,2:15:00 AM,33.39664,35.5514,-35.40574,-4.25828
6/20/21,2:30:00 AM,31.10794,35.54862,-35.40784,-4.21142
6/20/21,2:45:00 AM,30.26796,35.5469,-35.40806,-4.15558
6/20/21,3:00:00 AM,27.14618,35.5444,-35.41034,-4.06688
6/20/21,3:15:00 AM,24.95226,35.54092,-35.41254,-3.95584
6/20/21,3:30:00 AM,24.03884,35.53904,-35.4129,-3.91084
6/20/21,3:45:00 AM,25.0634,35.54104,-35.41122,-3.87816
6/20/21,4:00:00 AM,29.58998,35.54498,-35.4064,-3.86802
6/20/21,4:15:00 AM,37.55114,35.55302,-35.39816,-4.00946
6/20/21,4:30:00 AM,43.1569,35.55934,-35.39342,-4.20292
6/20/21,4:45:00 AM,43.7645,35.5605,-35.39368,-4.29612
6/20/21,5:00:00 AM,44.6275,35.5624,-35.39422,-4.408
6/20/21,5:15:00 AM,44.8339,35.56348,-35.39452,-4.52516
6/20/21,5:30:00 AM,45.34418,35.56566,-35.39484,-4.62308
6/20/21,5:45:00 AM,45.42774,35.56622,-35.39634,-4.69652
6/20/21,6:00:00 AM,45.77198,35.56638,-35.39656,-4.7409
6/20/21,6:15:00 AM,45.6808,35.5671,-35.39716,-4.75248
6/20/21,6:30:00 AM,45.50032,35.56722,-35.3986,-4.7392
6/20/21,6:45:00 AM,45.69798,35.56776,-35.3979,-4.72486
6/20/21,7:00:00 AM,45.69044,35.5672,-35.39746,-4.7012
6/20/21,7:15:00 AM,45.72444,35.56722,-35.39702,-4.6888
6/20/21,7:30:00 AM,45.7693,35.56686,-35.39652,-4.68176
6/20/21,7:45:00 AM,46.06904,35.56594,-35.39574,-4.68156
6/20/21,8:00:00 AM,46.48366,35.56812,-35.39604,-4.69702
6/20/21,8:15:00 AM,46.74058,35.56778,-35.39552,-4.7114
6/20/21,8:30:00 AM,47.00046,35.56872,-35.3956,-4.73904
6/20/21,8:45:00 AM,47.28348,35.56874,-35.39466,-4.76088
6/20/21,9:00:00 AM,47.6943,35.5693,-35.3957,-4.81524
6/20/21,9:15:00 AM,47.98716,35.56978,-35.39478,-4.87626
6/20/21,9:30:00 AM,48.37004,35.57056,-35.39556,-4.96818
6/20/21,9:45:00 AM,49.37598,35.57266,-35.39474,-5.1783
6/20/21,10:00:00 AM,50.18984,35.57416,-35.39578,-5.44648
6/20/21,10:15:00 AM,50.35224,35.57612,-35.39792,-5.50178
6/20/21,10:30:00 AM,50.85842,35.57878,-35.39886,-5.78358
6/20/21,10:45:00 AM,52.06542,35.5825,-35.40038,-6.30626
6/20/21,11:00:00 AM,52.32194,35.58748,-35.40634,-6.86988
6/20/21,11:15:00 AM,52.64684,35.59362,-35.41058,-7.483
6/20/21,11:30:00 AM,52.0803,35.59884,-35.41836,-8.0962
6/20/21,11:45:00 AM,53.34514,35.60674,-35.42426,-8.88152
6/20/21,12:00:00 PM,53.66302,35.61382,-35.43198,-9.57616
6/20/21,12:15:00 PM,52.68126,35.61918,-35.44004,-10.11466
6/20/21,12:30:00 PM,52.45506,35.62506,-35.44742,-10.69742
6/20/21,12:45:00 PM,52.1527,35.6303,-35.45418,-11.22856
6/20/21,1:00:00 PM,52.70808,35.6356,-35.45854,-11.7018
6/20/21,1:15:00 PM,52.01844,35.64016,-35.4644,-12.06758
6/20/21,1:30:00 PM,51.70146,35.64346,-35.47086,-12.47012
6/20/21,1:45:00 PM,51.91014,35.64706,-35.4745,-12.72676
6/20/21,2:00:00 PM,53.1311,35.65186,-35.47558,-12.93372
6/20/21,2:15:00 PM,53.36302,35.65296,-35.47764,-13.1008
6/20/21,2:30:00 PM,53.6101,35.65468,-35.4789,-13.14926
6/20/21,2:45:00 PM,53.20034,35.65678,-35.47934,-12.07994
6/20/21,3:00:00 PM,52.34494,35.64988,-35.47258,-10.32658
6/20/21,3:15:00 PM,50.89874,35.6334,-35.45846,-8.01772
6/20/21,3:30:00 PM,50.51626,35.6161,-35.44094,-6.949
6/20/21,3:45:00 PM,50.59488,35.60478,-35.4283,-6.45994
6/20/21,4:00:00 PM,50.27844,35.59614,-35.41914,-6.08422
6/20/21,4:15:00 PM,49.96718,35.59194,-35.41406,-5.77956
6/20/21,4:30:00 PM,49.8356,35.58818,-35.41008,-5.60332
6/20/21,4:45:00 PM,49.73824,35.58662,-35.4072,-5.49162
6/20/21,5:00:00 PM,49.8578,35.58544,-35.40614,-5.45274
6/20/21,5:15:00 PM,49.66608,35.58348,-35.40544,-5.44866
6/20/21,5:30:00 PM,49.32506,35.58384,-35.4053,-5.46202
6/20/21,5:45:00 PM,49.01982,35.58302,-35.40496,-5.48062
6/20/21,6:00:00 PM,48.88546,35.58304,-35.40516,-5.47662
6/20/21,6:15:00 PM,48.3846,35.58282,-35.40504,-5.44338
6/20/21,6:30:00 PM,48.28734,35.58264,-35.40548,-5.40968
6/20/21,6:45:00 PM,47.85782,35.58146,-35.40552,-5.35644
6/20/21,7:00:00 PM,47.39794,35.58034,-35.40626,-5.27342
6/20/21,7:15:00 PM,47.18662,35.57982,-35.40572,-5.23986
6/20/21,7:30:00 PM,46.77708,35.57832,-35.4052,-5.1687
6/20/21,7:45:00 PM,46.39684,35.57718,-35.40436,-5.11338
6/20/21,8:00:00 PM,46.28148,35.57684,-35.40416,-5.10394
6/20/21,8:15:00 PM,46.07216,35.57622,-35.4044,-5.08498
6/20/21,8:30:00 PM,45.95236,35.57534,-35.40462,-5.07672
6/20/21,8:45:00 PM,45.83062,35.57508,-35.40428,-5.07786
6/20/21,9:00:00 PM,45.83996,35.57524,-35.40398,-5.08464
6/20/21,9:15:00 PM,45.83424,35.5753,-35.4036,-5.09792
6/20/21,9:30:00 PM,45.76194,35.57508,-35.4044,-5.10788
6/20/21,9:45:00 PM,45.8661,35.57516,-35.40474,-5.1201
6/20/21,10:00:00 PM,45.74314,35.5749,-35.40354,-5.12032
6/20/21,10:15:00 PM,45.48682,35.57514,-35.40464,-5.10494
6/20/21,10:30:00 PM,45.16472,35.57454,-35.40458,-5.0733
6/20/21,10:45:00 PM,44.94376,35.5743,-35.40542,-5.05086
6/20/21,11:00:00 PM,44.47468,35.57344,-35.4045,-5.01416
6/20/21,11:15:00 PM,43.2744,35.57152,-35.4058,-4.95174
6/20/21,11:30:00 PM,42.70192,35.56996,-35.40508,-4.92648
6/20/21,11:45:00 PM,41.03522,35.56796,-35.4074,-4.88018
6/21/21,12:00:00 AM,40.68868,35.56698,-35.40686,-4.8679
6/21/21,12:15:00 AM,40.49142,35.5666,-35.40732,-4.85264
6/21/21,12:30:00 AM,40.31212,35.56644,-35.40652,-4.83484
6/21/21,12:45:00 AM,39.47518,35.5644,-35.40664,-4.80794
6/21/21,1:00:00 AM,40.88164,35.56568,-35.40548,-4.77094
6/21/21,1:15:00 AM,41.93122,35.56636,-35.40266,-4.72614
6/21/21,1:30:00 AM,41.62088,35.56562,-35.40278,-4.67672
6/21/21,1:45:00 AM,40.32536,35.56384,-35.40392,-4.6269
6/21/21,2:00:00 AM,39.81032,35.56274,-35.40408,-4.58478
6/21/21,2:15:00 AM,38.47636,35.56058,-35.40478,-4.54748
6/21/21,2:30:00 AM,36.90942,35.55888,-35.40498,-4.512
6/21/21,2:45:00 AM,35.5461,35.55634,-35.40712,-4.48016
6/21/21,3:00:00 AM,34.18084,35.5553,-35.40798,-4.45088
6/21/21,3:15:00 AM,33.13614,35.55378,-35.40878,-4.42548
6/21/21,3:30:00 AM,32.76882,35.55254,-35.40968,-4.39856
6/21/21,3:45:00 AM,31.96092,35.55182,-35.41002,-4.36684
6/21/21,4:00:00 AM,31.6641,35.55146,-35.4095,-4.33552
6/21/21,4:15:00 AM,33.08862,35.55198,-35.40746,-4.29934
6/21/21,4:30:00 AM,35.42268,35.55388,-35.40492,-4.25304
6/21/21,4:45:00 AM,35.22104,35.55292,-35.404,-4.21616
6/21/21,5:00:00 AM,32.93642,35.55026,-35.40632,-4.16266
6/21/21,5:15:00 AM,26.57326,35.54324,-35.41148,-4.11426
6/21/21,5:30:00 AM,23.71636,35.54028,-35.41466,-4.04674
6/21/21,5:45:00 AM,27.87532,35.54436,-35.41016,-4.08222
6/21/21,6:00:00 AM,36.31884,35.55308,-35.40182,-4.18064
6/21/21,6:15:00 AM,41.38356,35.55926,-35.39768,-4.25048
6/21/21,6:30:00 AM,43.0691,35.56088,-35.39642,-4.30512
6/21/21,6:45:00 AM,44.46388,35.56372,-35.39578,-4.45556
6/21/21,7:00:00 AM,44.53086,35.5641,-35.3964,-4.57144
6/21/21,7:15:00 AM,45.14962,35.56622,-35.39674,-4.66194
6/21/21,7:30:00 AM,45.3304,35.56696,-35.3975,-4.73088
6/21/21,7:45:00 AM,45.71706,35.56746,-35.39732,-4.80678
6/21/21,8:00:00 AM,45.91084,35.56946,-35.39854,-4.85202
6/21/21,8:15:00 AM,46.05922,35.56972,-35.39938,-4.87852
6/21/21,8:30:00 AM,46.3434,35.57032,-35.399,-4.94548
6/21/21,8:45:00 AM,46.57676,35.5702,-35.39786,-4.9624
6/21/21,9:00:00 AM,46.87614,35.571,-35.39862,-5.0069
6/21/21,9:15:00 AM,46.70322,35.57046,-35.39964,-5.0137
6/21/21,9:30:00 AM,47.084,35.57148,-35.39962,-5.10284
6/21/21,9:45:00 AM,47.1127,35.57234,-35.3994,-5.1176
6/21/21,10:00:00 AM,47.23748,35.57262,-35.4,-5.16356
6/21/21,10:15:00 AM,47.85784,35.5734,-35.39972,-5.26782
6/21/21,10:30:00 AM,48.24758,35.5744,-35.40032,-5.36492
6/21/21,10:45:00 AM,48.8512,35.57592,-35.4002,-5.49322
6/21/21,11:00:00 AM,48.91546,35.577,-35.40106,-5.59422
6/21/21,11:15:00 AM,49.52962,35.57978,-35.40114,-5.74446
6/21/21,11:30:00 AM,49.96154,35.5803,-35.40266,-5.88894
6/21/21,11:45:00 AM,51.07894,35.58298,-35.40378,-6.29268
6/21/21,12:00:00 PM,51.92394,35.58712,-35.40652,-6.72468
6/21/21,12:15:00 PM,51.90858,35.59172,-35.4104,-7.33334
6/21/21,12:30:00 PM,52.51496,35.5974,-35.41636,-7.89552
6/21/21,12:45:00 PM,53.1379,35.60376,-35.42222,-8.56168
6/21/21,1:00:00 PM,52.90468,35.61034,-35.42982,-9.23812
6/21/21,1:15:00 PM,52.36808,35.61704,-35.4386,-10.11646
6/21/21,1:30:00 PM,54.19276,35.62778,-35.44506,-11.27172
6/21/21,1:45:00 PM,55.11254,35.6366,-35.45468,-11.79092
6/21/21,2:00:00 PM,54.47346,35.6411,-35.46206,-12.36264
6/21/21,2:15:00 PM,54.9546,35.6495,-35.46986,-13.25378
6/21/21,2:30:00 PM,56.31172,35.6588,-35.47684,-14.07514
6/21/21,2:45:00 PM,55.92642,35.66436,-35.48416,-14.3612
6/21/21,3:00:00 PM,55.0923,35.66832,-35.48936,-13.3594
6/21/21,3:15:00 PM,54.04678,35.66122,-35.48168,-11.26296
6/21/21,3:30:00 PM,53.17664,35.64464,-35.46868,-9.48868
6/21/21,3:45:00 PM,53.17542,35.62934,-35.4511,-8.34752
6/21/21,4:00:00 PM,53.48956,35.61856,-35.43852,-7.90294
6/21/21,4:15:00 PM,52.4612,35.6107,-35.43204,-7.6699
6/21/21,4:30:00 PM,52.03586,35.60604,-35.42762,-7.41686
6/21/21,4:45:00 PM,52.72112,35.6042,-35.42336,-7.31854
6/21/21,5:00:00 PM,52.6634,35.60324,-35.4214,-7.307
6/21/21,5:15:00 PM,52.38148,35.6023,-35.4216,-7.2463
6/21/21,5:30:00 PM,52.39706,35.6016,-35.42004,-7.23136
6/21/21,5:45:00 PM,52.54156,35.60174,-35.41958,-7.19478
6/21/21,6:00:00 PM,52.80628,35.60194,-35.41972,-7.15888
6/21/21,6:15:00 PM,53.32574,35.6025,-35.41904,-7.19148
6/21/21,6:30:00 PM,53.48516,35.60274,-35.41798,-7.19414
6/21/21,6:45:00 PM,53.57178,35.60296,-35.41882,-7.1853
6/21/21,7:00:00 PM,53.67718,35.60246,-35.4184,-7.19128
6/21/21,7:15:00 PM,53.77154,35.60244,-35.41748,-7.18284
6/21/21,7:30:00 PM,53.54142,35.60262,-35.41742,-7.15166
6/21/21,7:45:00 PM,53.14594,35.6017,-35.4173,-7.09846
6/21/21,8:00:00 PM,52.39038,35.6005,-35.4182,-7.02558
6/21/21,8:15:00 PM,51.8179,35.59936,-35.41876,-6.95774
6/21/21,8:30:00 PM,51.44072,35.59874,-35.41808,-6.92388
6/21/21,8:45:00 PM,50.95884,35.59758,-35.41842,-6.85322
6/21/21,9:00:00 PM,50.70776,35.59688,-35.41768,-6.83086
6/21/21,9:15:00 PM,50.03742,35.59606,-35.41794,-6.76204
6/21/21,9:30:00 PM,49.6176,35.5952,-35.41838,-6.69602
6/21/21,9:45:00 PM,49.35308,35.5943,-35.41758,-6.66176
6/21/21,10:00:00 PM,49.07182,35.59334,-35.41826,-6.62732
6/21/21,10:15:00 PM,48.62948,35.59242,-35.4177,-6.56918
6/21/21,10:30:00 PM,48.29522,35.59178,-35.4173,-6.48696
6/21/21,10:45:00 PM,47.87516,35.59036,-35.4176,-6.42184
6/21/21,11:00:00 PM,47.50414,35.58958,-35.417,-6.37514
6/21/21,11:15:00 PM,46.92962,35.58866,-35.41738,-6.32014
6/21/21,11:30:00 PM,46.70468,35.58724,-35.4172,-6.27476
6/21/21,11:45:00 PM,45.89216,35.58616,-35.41664,-6.24664
6/22/21,12:00:00 AM,45.44944,35.58508,-35.41628,-6.18496
6/22/21,12:15:00 AM,45.02684,35.58462,-35.41758,-6.17228
6/22/21,12:30:00 AM,43.72682,35.5825,-35.41724,-6.13596
6/22/21,12:45:00 AM,41.77064,35.58064,-35.41938,-6.1105
6/22/21,1:00:00 AM,41.41108,35.57992,-35.41956,-6.0909
6/22/21,1:15:00 AM,41.86756,35.5805,-35.4194,-6.06944
6/22/21,1:30:00 AM,42.15746,35.58,-35.4182,-6.03508
6/22/21,1:45:00 AM,42.41556,35.57908,-35.41726,-5.98614
6/22/21,2:00:00 AM,41.3375,35.57762,-35.41712,-5.92598
6/22/21,2:15:00 AM,37.8377,35.57306,-35.42096,-5.8617
6/22/21,2:30:00 AM,37.3391,35.57096,-35.42062,-5.79702
6/22/21,2:45:00 AM,36.0288,35.56974,-35.42,-5.72834
6/22/21,3:00:00 AM,35.3156,35.56852,-35.42062,-5.6646
6/22/21,3:15:00 AM,34.99346,35.56844,-35.42004,-5.6134
6/22/21,3:30:00 AM,32.71314,35.56592,-35.42304,-5.56282
6/22/21,3:45:00 AM,29.9752,35.56092,-35.42448,-5.51534
6/22/21,4:00:00 AM,27.72718,35.55926,-35.42676,-5.46864
6/22/21,4:15:00 AM,25.56386,35.5562,-35.42782,-5.42386
6/22/21,4:30:00 AM,25.69018,35.55598,-35.42702,-5.3744
6/22/21,4:45:00 AM,24.05986,35.5538,-35.42962,-5.32194
