Device Name:,,VoltX4,VoltX4,VoltX4,VoltX4
7/22/21,5:00:00 PM,39.98332,35.49058,-35.35152,-0.73194
7/22/21,5:15:00 PM,39.61306,35.48664,-35.34784,-0.3766
7/22/21,5:30:00 PM,39.29542,35.48344,-35.34588,-0.06966
7/22/21,5:45:00 PM,38.89836,35.48086,-35.34208,0.09524
7/22/21,6:00:00 PM,38.57704,35.4785,-35.34066,0.3005
7/22/21,6:15:00 PM,38.24054,35.47798,-35.33948,0.44028
7/22/21,6:30:00 PM,38.0479,35.47644,-35.33826,0.54608
7/22/21,6:45:00 PM,37.77856,35.47542,-35.33772,0.59766
7/22/21,7:00:00 PM,37.62882,35.47518,-35.33732,0.49958
7/22/21,7:15:00 PM,37.99218,35.47484,-35.33708,0.38594
7/22/21,7:30:00 PM,38.24806,35.47608,-35.33718,0.2453
7/22/21,7:45:00 PM,38.82042,35.47704,-35.33762,0.1245
7/22/21,8:00:00 PM,38.8685,35.47792,-35.33874,0.09862
7/22/21,8:15:00 PM,39.00666,35.47796,-35.3379,0.06772
7/22/21,8:30:00 PM,39.0138,35.4786,-35.33914,0.07192
7/22/21,8:45:00 PM,38.81268,35.47858,-35.33962,0.08786
7/22/21,9:00:00 PM,38.60922,35.47804,-35.33908,0.103
7/22/21,9:15:00 PM,38.60452,35.47784,-35.33946,0.08432
7/22/21,9:30:00 PM,38.52692,35.47788,-35.33922,0.1049
7/22/21,9:45:00 PM,38.39026,35.47732,-35.33934,0.10718
7/22/21,10:00:00 PM,38.39986,35.47724,-35.33886,0.08654
7/22/21,10:15:00 PM,38.2709,35.47724,-35.33922,0.09748
7/22/21,10:30:00 PM,38.30616,35.47732,-35.33974,0.10044
7/22/21,10:45:00 PM,38.2378,35.47706,-35.33932,0.11374
7/22/21,11:00:00 PM,38.18486,35.47676,-35.34004,0.1102
7/22/21,11:15:00 PM,38.15504,35.47666,-35.33956,0.11156
7/22/21,11:30:00 PM,38.18308,35.47718,-35.3391,0.1195
7/22/21,11:45:00 PM,38.1644,35.47616,-35.33836,0.12476
7/23/21,12:00:00 AM,37.9985,35.4762,-35.33896,0.13576
7/23/21,12:15:00 AM,37.80642,35.47642,-35.33902,0.14574
7/23/21,12:30:00 AM,37.47698,35.4748,-35.33906,0.14598
7/23/21,12:45:00 AM,36.6665,35.47406,-35.34052,0.14468
7/23/21,1:00:00 AM,36.5405,35.47452,-35.34012,0.14312
7/23/21,1:15:00 AM,36.07164,35.47434,-35.3404,0.14006
7/23/21,1:30:00 AM,35.8205,35.47398,-35.34108,0.13962
7/23/21,1:45:00 AM,35.74758,35.473,-35.34106,0.13892
7/23/21,2:00:00 AM,35.57078,35.47386,-35.34144,0.13692
7/23/21,2:15:00 AM,35.61162,35.4726,-35.34102,0.13584
7/23/21,2:30:00 AM,35.42332,35.47302,-35.3417,0.13416
7/23/21,2:45:00 AM,35.43544,35.47324,-35.34182,0.1316
7/23/21,3:00:00 AM,35.33372,35.47282,-35.34108,0.1291
7/23/21,3:15:00 AM,35.30166,35.47316,-35.3414,0.12578
7/23/21,3:30:00 AM,35.21436,35.47298,-35.34162,0.12156
7/23/21,3:45:00 AM,35.1581,35.47292,-35.34164,0.11962
7/23/21,4:00:00 AM,34.9947,35.47276,-35.3409,0.11926
7/23/21,4:15:00 AM,34.89728,35.47264,-35.34104,0.1189
7/23/21,4:30:00 AM,34.57562,35.47174,-35.3418,0.11876
7/23/21,4:45:00 AM,34.13856,35.47152,-35.34292,0.1184
7/23/21,5:00:00 AM,33.45992,35.47144,-35.3437,0.11772
7/23/21,5:15:00 AM,32.79542,35.47034,-35.34332,0.11704
7/23/21,5:30:00 AM,32.27674,35.46914,-35.3439,0.11504
7/23/21,5:45:00 AM,31.8529,35.46928,-35.34496,0.1122
7/23/21,6:00:00 AM,31.60816,35.46866,-35.34452,0.11034
7/23/21,6:15:00 AM,31.1887,35.4682,-35.34518,0.10734
7/23/21,6:30:00 AM,30.84332,35.4681,-35.34612,0.10498
7/23/21,6:45:00 AM,30.59216,35.46732,-35.34554,0.10188
7/23/21,7:00:00 AM,29.98382,35.4672,-35.3464,0.0965
7/23/21,7:15:00 AM,29.40594,35.46704,-35.34668,0.0879
7/23/21,7:30:00 AM,28.50688,35.46652,-35.34822,0.07522
7/23/21,7:45:00 AM,27.4514,35.46538,-35.34976,0.05508
7/23/21,8:00:00 AM,26.03224,35.46398,-35.3519,0.02262
7/23/21,8:15:00 AM,24.6329,35.4635,-35.3548,-0.02924
7/23/21,8:30:00 AM,23.06264,35.46348,-35.35678,-0.1048
7/23/21,8:45:00 AM,16.52306,35.4568,-35.36434,-0.3459
7/23/21,9:00:00 AM,18.29726,35.45868,-35.36374,-0.2812
7/23/21,9:15:00 AM,32.82832,35.47436,-35.34704,-0.18284
7/23/21,9:30:00 AM,38.2124,35.47782,-35.3411,0.06474
7/23/21,9:45:00 AM,39.84774,35.4775,-35.33804,0.18052
7/23/21,10:00:00 AM,40.8168,35.47792,-35.3349,0.1537
7/23/21,10:15:00 AM,41.09842,35.47788,-35.33498,0.15396
7/23/21,10:30:00 AM,41.75878,35.47928,-35.3345,0.03622
7/23/21,10:45:00 AM,42.02102,35.47908,-35.33416,-0.08826
7/23/21,11:00:00 AM,42.4587,35.48054,-35.3346,-0.1372
7/23/21,11:15:00 AM,42.63172,35.4818,-35.33484,-0.2685
7/23/21,11:30:00 AM,43.01106,35.48246,-35.33566,-0.4247
7/23/21,11:45:00 AM,43.21532,35.48394,-35.33602,-0.45932
7/23/21,12:00:00 PM,42.9708,35.4834,-35.33758,-0.50674
7/23/21,12:15:00 PM,42.93848,35.48364,-35.33794,-0.57924
7/23/21,12:30:00 PM,43.29252,35.485,-35.33824,-0.72964
7/23/21,12:45:00 PM,43.5997,35.48626,-35.33836,-0.90164
7/23/21,1:00:00 PM,43.8078,35.48724,-35.33952,-1.03152
7/23/21,1:15:00 PM,43.69024,35.4885,-35.34126,-1.1498
7/23/21,1:30:00 PM,43.35022,35.48898,-35.3432,-1.38088
7/23/21,1:45:00 PM,44.40282,35.49216,-35.34394,-1.60464
7/23/21,2:00:00 PM,44.34192,35.49404,-35.34728,-1.9885
7/23/21,2:15:00 PM,44.00286,35.49626,-35.34966,-2.20792
7/23/21,2:30:00 PM,43.90186,35.49816,-35.35192,-2.64982
7/23/21,2:45:00 PM,44.16706,35.50292,-35.35682,-3.32326
7/23/21,3:00:00 PM,44.48852,35.50924,-35.36436,-4.13056
7/23/21,3:15:00 PM,44.73218,35.51598,-35.37214,-5.08244
7/23/21,3:30:00 PM,45.20616,35.5233,-35.37864,-5.72876
7/23/21,3:45:00 PM,46.04956,35.53018,-35.3848,-6.40682
7/23/21,4:00:00 PM,46.45654,35.53556,-35.39118,-6.97542
7/23/21,4:15:00 PM,46.73198,35.5422,-35.39676,-7.53886
7/23/21,4:30:00 PM,47.06192,35.54704,-35.40294,-8.07186
7/23/21,4:45:00 PM,48.7221,35.5523,-35.4056,-8.15654
7/23/21,5:00:00 PM,48.66068,35.554,-35.40722,-7.95552
7/23/21,5:15:00 PM,49.04068,35.5543,-35.40626,-7.10116
7/23/21,5:30:00 PM,46.49152,35.54492,-35.40082,-5.40436
7/23/21,5:45:00 PM,44.23644,35.5311,-35.38896,-3.46292
7/23/21,6:00:00 PM,42.95528,35.51516,-35.37392,-2.1365
7/23/21,6:15:00 PM,42.17208,35.50228,-35.36182,-1.29836
7/23/21,6:30:00 PM,42.02244,35.4953,-35.3526,-0.73866
7/23/21,6:45:00 PM,41.39192,35.49048,-35.34672,-0.34668
7/23/21,7:00:00 PM,41.00314,35.48616,-35.34354,-0.16188
7/23/21,7:15:00 PM,41.4181,35.48502,-35.34012,-0.13066
7/23/21,7:30:00 PM,41.58254,35.48496,-35.33944,-0.16982
7/23/21,7:45:00 PM,41.80872,35.48506,-35.34014,-0.221
7/23/21,8:00:00 PM,41.93618,35.48522,-35.33926,-0.3109
7/23/21,8:15:00 PM,42.11972,35.48584,-35.34044,-0.41014
7/23/21,8:30:00 PM,42.12018,35.48716,-35.34118,-0.46838
7/23/21,8:45:00 PM,42.13178,35.48736,-35.34106,-0.52202
7/23/21,9:00:00 PM,42.24512,35.48796,-35.34124,-0.55346
7/23/21,9:15:00 PM,42.4674,35.48822,-35.34128,-0.57488
7/23/21,9:30:00 PM,42.3258,35.4883,-35.34152,-0.57016
7/23/21,9:45:00 PM,42.2209,35.48782,-35.34142,-0.53404
7/23/21,10:00:00 PM,42.1174,35.48746,-35.34152,-0.50844
7/23/21,10:15:00 PM,42.02418,35.48734,-35.34152,-0.49804
7/23/21,10:30:00 PM,42.1213,35.48738,-35.3416,-0.51426
7/23/21,10:45:00 PM,41.90528,35.48634,-35.34164,-0.52946
7/23/21,11:00:00 PM,41.82424,35.4865,-35.34168,-0.52816
7/23/21,11:15:00 PM,41.51816,35.48592,-35.34212,-0.5164
7/23/21,11:30:00 PM,41.21274,35.4853,-35.34124,-0.47926
7/23/21,11:45:00 PM,40.75156,35.48482,-35.34278,-0.4193
7/24/21,12:00:00 AM,40.08446,35.4837,-35.34302,-0.33004
7/24/21,12:15:00 AM,39.52454,35.48266,-35.3424,-0.18624
7/24/21,12:30:00 AM,38.92348,35.4811,-35.34156,-0.0459
7/24/21,12:45:00 AM,38.30824,35.47916,-35.34046,0.09262
7/24/21,1:00:00 AM,38.03922,35.4776,-35.33996,0.27596
7/24/21,1:15:00 AM,37.20154,35.47536,-35.33916,0.37158
7/24/21,1:30:00 AM,36.84118,35.4739,-35.33874,0.44338
7/24/21,1:45:00 AM,36.50088,35.47284,-35.33832,0.47816
7/24/21,2:00:00 AM,36.31748,35.47148,-35.33908,0.50406
7/24/21,2:15:00 AM,36.10212,35.47132,-35.33768,0.51718
7/24/21,2:30:00 AM,35.78338,35.47122,-35.3382,0.52372
7/24/21,2:45:00 AM,35.58074,35.47092,-35.33868,0.52112
7/24/21,3:00:00 AM,35.51872,35.47144,-35.33788,0.51266
7/24/21,3:15:00 AM,35.52694,35.4709,-35.33824,0.49992
7/24/21,3:30:00 AM,35.3713,35.47074,-35.33818,0.4864
7/24/21,3:45:00 AM,35.4309,35.4717,-35.3381,0.47304
7/24/21,4:00:00 AM,35.42548,35.47162,-35.33846,0.4583
7/24/21,4:15:00 AM,35.20858,35.47096,-35.3382,0.44396
7/24/21,4:30:00 AM,35.1484,35.4712,-35.33804,0.43112
7/24/21,4:45:00 AM,34.54232,35.47,-35.33956,0.4176
7/24/21,5:00:00 AM,33.72638,35.46964,-35.34064,0.40438
7/24/21,5:15:00 AM,32.916,35.46846,-35.34164,0.38944
7/24/21,5:30:00 AM,31.7666,35.4677,-35.34302,0.37558
7/24/21,5:45:00 AM,30.76794,35.46692,-35.34352,0.36096
7/24/21,6:00:00 AM,29.6358,35.46542,-35.34452,0.347
7/24/21,6:15:00 AM,28.59198,35.46398,-35.3452,0.33562
7/24/21,6:30:00 AM,27.61904,35.46288,-35.34692,0.32366
7/24/21,6:45:00 AM,26.61296,35.46214,-35.34794,0.31346
7/24/21,7:00:00 AM,25.89748,35.461,-35.34886,0.30236
7/24/21,7:15:00 AM,25.43452,35.46108,-35.34952,0.2891
7/24/21,7:30:00 AM,25.18934,35.4615,-35.3501,0.26922
7/24/21,7:45:00 AM,25.00086,35.46178,-35.35058,0.24064
7/24/21,8:00:00 AM,24.5845,35.46094,-35.35162,0.1944
7/24/21,8:15:00 AM,23.74712,35.46206,-35.3535,0.1299
7/24/21,8:30:00 AM,22.77612,35.46168,-35.35658,0.04772
7/24/21,8:45:00 AM,21.70692,35.46264,-35.35838,-0.06388
7/24/21,9:00:00 AM,20.11256,35.4623,-35.36152,-0.22688
7/24/21,9:15:00 AM,18.74554,35.46276,-35.36492,-0.42572
7/24/21,9:30:00 AM,16.25992,35.46248,-35.37046,-0.75646
7/24/21,9:45:00 AM,22.4293,35.47008,-35.36636,-0.9417
7/24/21,10:00:00 AM,36.59704,35.48406,-35.35072,-0.78012
7/24/21,10:15:00 AM,39.69264,35.4853,-35.34556,-0.51858
7/24/21,10:30:00 AM,42.35438,35.48584,-35.34106,-0.42274
7/24/21,10:45:00 AM,43.44304,35.4857,-35.3382,-0.56288
7/24/21,11:00:00 AM,43.8227,35.48624,-35.3381,-0.74288
7/24/21,11:15:00 AM,44.51204,35.4873,-35.33882,-0.9226
7/24/21,11:30:00 AM,45.08292,35.48848,-35.33818,-0.93594
7/24/21,11:45:00 AM,45.27292,35.48914,-35.33916,-1.03008
7/24/21,12:00:00 PM,45.3613,35.48978,-35.33916,-1.07278
7/24/21,12:15:00 PM,46.1506,35.49124,-35.339,-1.1976
7/24/21,12:30:00 PM,46.00344,35.49266,-35.3402,-1.23752
7/24/21,12:45:00 PM,45.80054,35.49262,-35.34096,-1.27562
7/24/21,1:00:00 PM,45.74638,35.49282,-35.34234,-1.31658
7/24/21,1:15:00 PM,46.11926,35.49298,-35.34124,-1.35654
7/24/21,1:30:00 PM,45.92786,35.49354,-35.34248,-1.48298
7/24/21,1:45:00 PM,46.49752,35.49482,-35.34192,-1.52086
7/24/21,2:00:00 PM,46.57318,35.49564,-35.34368,-1.74792
7/24/21,2:15:00 PM,47.09658,35.49696,-35.34416,-2.03532
7/24/21,2:30:00 PM,47.58996,35.50112,-35.34714,-2.59536
7/24/21,2:45:00 PM,47.73272,35.50568,-35.35184,-3.12032
7/24/21,3:00:00 PM,47.86298,35.51056,-35.35736,-3.49996
7/24/21,3:15:00 PM,48.07436,35.51536,-35.36218,-4.0824
7/24/21,3:30:00 PM,48.1496,35.52132,-35.36894,-4.798
7/24/21,3:45:00 PM,48.23942,35.52696,-35.37484,-5.41336
7/24/21,4:00:00 PM,48.52542,35.53272,-35.3819,-5.98072
7/24/21,4:15:00 PM,48.89968,35.53922,-35.38778,-6.5412
7/24/21,4:30:00 PM,48.8867,35.54314,-35.39306,-7.0504
7/24/21,4:45:00 PM,48.84412,35.54864,-35.39974,-7.53204
7/24/21,5:00:00 PM,48.67696,35.55258,-35.4052,-7.9849
7/24/21,5:15:00 PM,48.069,35.55636,-35.41046,-8.35108
7/24/21,5:30:00 PM,48.23362,35.55856,-35.413,-8.59536
7/24/21,5:45:00 PM,48.58176,35.56126,-35.41538,-8.78164
7/24/21,6:00:00 PM,49.04676,35.56228,-35.41544,-8.35646
7/24/21,6:15:00 PM,48.87642,35.56006,-35.41388,-7.88134
7/24/21,6:30:00 PM,47.8094,35.55626,-35.40878,-6.16964
7/24/21,6:45:00 PM,47.06068,35.54256,-35.39514,-3.75688
7/24/21,7:00:00 PM,44.5588,35.52262,-35.3795,-2.50988
7/24/21,7:15:00 PM,43.1804,35.50754,-35.3651,-1.19908
7/24/21,7:30:00 PM,42.76818,35.49772,-35.35294,-0.54344
7/24/21,7:45:00 PM,41.05552,35.49024,-35.34762,-0.08464
7/24/21,8:00:00 PM,40.66018,35.48604,-35.34264,0.15442
7/24/21,8:15:00 PM,40.36346,35.48478,-35.34064,0.30064
7/24/21,8:30:00 PM,40.28718,35.48284,-35.33934,0.32122
7/24/21,8:45:00 PM,40.87394,35.4824,-35.33808,0.24656
7/24/21,9:00:00 PM,41.14438,35.48272,-35.338,0.1579
7/24/21,9:15:00 PM,41.28738,35.484,-35.3375,0.06942
7/24/21,9:30:00 PM,41.58416,35.48396,-35.33778,-0.0567
7/24/21,9:45:00 PM,42.0837,35.48548,-35.33806,-0.2587
7/24/21,10:00:00 PM,42.292,35.48642,-35.33878,-0.42598
7/24/21,10:15:00 PM,42.21188,35.48768,-35.34044,-0.55688
7/24/21,10:30:00 PM,42.25742,35.488,-35.34224,-0.69248
7/24/21,10:45:00 PM,42.09356,35.48824,-35.34278,-0.76396
7/24/21,11:00:00 PM,42.02388,35.48824,-35.3429,-0.81132
7/24/21,11:15:00 PM,41.86912,35.48916,-35.34382,-0.8425
7/24/21,11:30:00 PM,41.77146,35.48938,-35.34538,-0.87002
7/24/21,11:45:00 PM,41.5094,35.48946,-35.34462,-0.8767
7/25/21,12:00:00 AM,41.36934,35.48982,-35.34568,-0.87086
7/25/21,12:15:00 AM,41.22328,35.48896,-35.3466,-0.85518
7/25/21,12:30:00 AM,40.96412,35.48854,-35.34604,-0.82852
7/25/21,12:45:00 AM,40.6105,35.48808,-35.34594,-0.80926
7/25/21,1:00:00 AM,40.56026,35.48754,-35.34564,-0.78078
7/25/21,1:15:00 AM,40.34182,35.48702,-35.34522,-0.74796
7/25/21,1:30:00 AM,39.99872,35.48732,-35.34536,-0.71468
7/25/21,1:45:00 AM,39.71514,35.4858,-35.34622,-0.67274
7/25/21,2:00:00 AM,39.51558,35.48476,-35.3455,-0.6388
7/25/21,2:15:00 AM,39.18002,35.4838,-35.34534,-0.6089
7/25/21,2:30:00 AM,38.69546,35.48358,-35.34484,-0.58974
7/25/21,2:45:00 AM,38.40876,35.48228,-35.34636,-0.57872
7/25/21,3:00:00 AM,38.05268,35.4828,-35.34566,-0.5677
7/25/21,3:15:00 AM,37.95794,35.48214,-35.34616,-0.55874
7/25/21,3:30:00 AM,37.86834,35.48274,-35.34584,-0.55108
7/25/21,3:45:00 AM,37.82436,35.48218,-35.34616,-0.54678
7/25/21,4:00:00 AM,37.7251,35.4811,-35.34622,-0.54606
7/25/21,4:15:00 AM,37.63284,35.48134,-35.34648,-0.54664
7/25/21,4:30:00 AM,37.57888,35.48146,-35.34576,-0.5487
7/25/21,4:45:00 AM,37.41172,35.4806,-35.3455,-0.55192
7/25/21,5:00:00 AM,37.27028,35.48064,-35.34658,-0.5543
7/25/21,5:15:00 AM,37.29962,35.48078,-35.34634,-0.55608
7/25/21,5:30:00 AM,37.304,35.48128,-35.34666,-0.55732
7/25/21,5:45:00 AM,37.32066,35.48032,-35.34642,-0.55906
7/25/21,6:00:00 AM,37.02948,35.48114,-35.34672,-0.56262
7/25/21,6:15:00 AM,37.06638,35.48034,-35.34628,-0.56692
7/25/21,6:30:00 AM,36.8372,35.47918,-35.34588,-0.5718
7/25/21,6:45:00 AM,36.41966,35.47876,-35.3466,-0.57466
7/25/21,7:00:00 AM,35.911,35.47908,-35.34732,-0.5789
7/25/21,7:15:00 AM,35.25588,35.47854,-35.34808,-0.58752
7/25/21,7:30:00 AM,34.91588,35.47796,-35.34894,-0.60448
7/25/21,7:45:00 AM,34.42574,35.47954,-35.34986,-0.63722
7/25/21,8:00:00 AM,33.438,35.47926,-35.352,-0.70206
7/25/21,8:15:00 AM,31.56674,35.47828,-35.35516,-0.81106
7/25/21,8:30:00 AM,29.38828,35.47822,-35.36044,-0.9583
7/25/21,8:45:00 AM,27.55876,35.47806,-35.36454,-1.1564
7/25/21,9:00:00 AM,25.70386,35.47896,-35.36874,-1.38862
7/25/21,9:15:00 AM,24.0667,35.48,-35.37328,-1.64776
7/25/21,9:30:00 AM,22.5061,35.4814,-35.37788,-1.98652
7/25/21,9:45:00 AM,21.32642,35.48298,-35.38344,-2.53714
7/25/21,10:00:00 AM,20.35912,35.48594,-35.3886,-3.09734
7/25/21,10:15:00 AM,19.64242,35.4886,-35.3946,-3.69862
7/25/21,10:30:00 AM,29.78814,35.50214,-35.38734,-3.4946
7/25/21,10:45:00 AM,34.19492,35.5036,-35.3796,-2.83516
7/25/21,11:00:00 AM,41.34984,35.50486,-35.36562,-2.4888
7/25/21,11:15:00 AM,44.72718,35.50396,-35.35872,-2.24818
7/25/21,11:30:00 AM,48.29786,35.50544,-35.35122,-2.17456
7/25/21,11:45:00 AM,48.2666,35.50432,-35.34982,-2.08362
7/25/21,12:00:00 PM,48.24492,35.50308,-35.34852,-2.05252
7/25/21,12:15:00 PM,48.66442,35.50306,-35.34786,-2.0389
7/25/21,12:30:00 PM,48.681,35.50394,-35.34742,-2.09494
7/25/21,12:45:00 PM,48.40198,35.50342,-35.3476,-2.0349
7/25/21,1:00:00 PM,48.59498,35.50244,-35.34752,-2.01226
7/25/21,1:15:00 PM,49.01708,35.50366,-35.34602,-2.05168
7/25/21,1:30:00 PM,49.01694,35.50408,-35.347,-2.09032
7/25/21,1:45:00 PM,48.92002,35.50412,-35.34736,-2.1299
7/25/21,2:00:00 PM,49.03226,35.5041,-35.34828,-2.20632
7/25/21,2:15:00 PM,49.25584,35.50494,-35.3481,-2.33936
7/25/21,2:30:00 PM,49.42976,35.50582,-35.34942,-2.4298
7/25/21,2:45:00 PM,49.28222,35.50666,-35.3503,-2.56502
7/25/21,3:00:00 PM,49.90294,35.50884,-35.3508,-2.62354
7/25/21,3:15:00 PM,49.73268,35.50904,-35.35224,-2.79938
7/25/21,3:30:00 PM,49.60594,35.51096,-35.35362,-3.01812
7/25/21,3:45:00 PM,49.59168,35.51246,-35.356,-3.26344
7/25/21,4:00:00 PM,49.72742,35.51506,-35.35896,-3.5067
7/25/21,4:15:00 PM,49.87606,35.51734,-35.36104,-3.79502
7/25/21,4:30:00 PM,50.06226,35.51968,-35.3637,-4.03542
7/25/21,4:45:00 PM,49.83624,35.5232,-35.36726,-4.3461
7/25/21,5:00:00 PM,49.75792,35.52554,-35.37106,-4.68598
7/25/21,5:15:00 PM,49.70596,35.52856,-35.3736,-4.91856
7/25/21,5:30:00 PM,49.6994,35.53092,-35.3771,-5.16228
7/25/21,5:45:00 PM,49.34674,35.53184,-35.3802,-5.41214
7/25/21,6:00:00 PM,49.3362,35.53512,-35.3821,-5.60478
7/25/21,6:15:00 PM,49.03762,35.53544,-35.38412,-5.71682
7/25/21,6:30:00 PM,48.75828,35.53592,-35.38464,-5.53314
7/25/21,6:45:00 PM,48.37648,35.53448,-35.3848,-5.54864
7/25/21,7:00:00 PM,47.7681,35.53306,-35.38414,-5.02466
7/25/21,7:15:00 PM,47.02638,35.52816,-35.37952,-4.09686
7/25/21,7:30:00 PM,46.32182,35.51948,-35.37316,-3.3441
7/25/21,7:45:00 PM,45.64092,35.51232,-35.36482,-2.39614
7/25/21,8:00:00 PM,44.7557,35.50606,-35.35908,-1.75794
7/25/21,8:15:00 PM,43.8139,35.5008,-35.35394,-1.43564
7/25/21,8:30:00 PM,43.29894,35.49668,-35.35132,-1.22202
7/25/21,8:45:00 PM,42.7401,35.4944,-35.34988,-1.114
7/25/21,9:00:00 PM,42.60272,35.49372,-35.34876,-1.05406
7/25/21,9:15:00 PM,42.39098,35.49312,-35.3475,-0.99958
7/25/21,9:30:00 PM,42.5947,35.49328,-35.34804,-1.0011
7/25/21,9:45:00 PM,42.3468,35.4926,-35.34772,-1.02502
7/25/21,10:00:00 PM,42.3559,35.49278,-35.34676,-1.0606
7/25/21,10:15:00 PM,42.36086,35.49258,-35.34624,-1.07622
7/25/21,10:30:00 PM,42.82378,35.49306,-35.34684,-1.0997
7/25/21,10:45:00 PM,42.98238,35.49262,-35.3468,-1.11758
7/25/21,11:00:00 PM,42.83782,35.49326,-35.3472,-1.15726
7/25/21,11:15:00 PM,42.99372,35.49278,-35.34738,-1.18874
7/25/21,11:30:00 PM,43.42558,35.49338,-35.34698,-1.24824
7/25/21,11:45:00 PM,43.69518,35.4937,-35.34722,-1.29524
7/26/21,12:00:00 AM,43.61882,35.4943,-35.34756,-1.32942
7/26/21,12:15:00 AM,43.58896,35.4946,-35.34812,-1.3622
7/26/21,12:30:00 AM,43.54438,35.49504,-35.34764,-1.39366
7/26/21,12:45:00 AM,43.21758,35.49396,-35.34906,-1.40472
7/26/21,1:00:00 AM,43.2117,35.49474,-35.34876,-1.43484
7/26/21,1:15:00 AM,42.9277,35.49352,-35.34816,-1.45808
7/26/21,1:30:00 AM,42.65996,35.49398,-35.34958,-1.49956
7/26/21,1:45:00 AM,42.40644,35.49418,-35.35032,-1.5544
7/26/21,2:00:00 AM,42.57558,35.49474,-35.35042,-1.60204
7/26/21,2:15:00 AM,42.22014,35.49446,-35.35124,-1.6371
7/26/21,2:30:00 AM,42.3977,35.49436,-35.35096,-1.68312
7/26/21,2:45:00 AM,41.9131,35.49516,-35.35176,-1.72764
7/26/21,3:00:00 AM,41.46042,35.49402,-35.35344,-1.75384
7/26/21,3:15:00 AM,39.96186,35.49292,-35.35464,-1.76236
7/26/21,3:30:00 AM,38.51356,35.49162,-35.35642,-1.76896
7/26/21,3:45:00 AM,37.37662,35.4903,-35.35806,-1.77586
7/26/21,4:00:00 AM,37.21716,35.49028,-35.35818,-1.7793
7/26/21,4:15:00 AM,37.13316,35.48988,-35.35872,-1.78022
7/26/21,4:30:00 AM,36.56772,35.49028,-35.35826,-1.78062
7/26/21,4:45:00 AM,36.15356,35.48882,-35.35942,-1.77796
7/26/21,5:00:00 AM,36.07576,35.4891,-35.35946,-1.77448
7/26/21,5:15:00 AM,35.75602,35.4883,-35.35958,-1.76962
7/26/21,5:30:00 AM,35.59504,35.48828,-35.35936,-1.7655
7/26/21,5:45:00 AM,35.35614,35.4873,-35.3598,-1.76108
7/26/21,6:00:00 AM,35.14896,35.48774,-35.3597,-1.75584
7/26/21,6:15:00 AM,34.69284,35.48782,-35.36006,-1.74968
7/26/21,6:30:00 AM,34.27606,35.48638,-35.36086,-1.74304
7/26/21,6:45:00 AM,33.80734,35.48598,-35.36058,-1.7353
7/26/21,7:00:00 AM,33.44648,35.48628,-35.36184,-1.73204
7/26/21,7:15:00 AM,32.99724,35.48524,-35.36206,-1.73442
7/26/21,7:30:00 AM,32.31196,35.48504,-35.36336,-1.74148
7/26/21,7:45:00 AM,27.4574,35.48006,-35.36814,-1.76142
7/26/21,8:00:00 AM,23.83636,35.47806,-35.37366,-1.8109
7/26/21,8:15:00 AM,21.51248,35.47624,-35.37694,-1.90042
7/26/21,8:30:00 AM,21.21192,35.47646,-35.37816,-2.01566
7/26/21,8:45:00 AM,20.39924,35.47792,-35.3798,-2.1573
7/26/21,9:00:00 AM,21.08146,35.47982,-35.38128,-2.34056
7/26/21,9:15:00 AM,22.48966,35.48432,-35.38286,-2.568
7/26/21,9:30:00 AM,21.97614,35.48602,-35.38578,-2.76206
7/26/21,9:45:00 AM,23.13684,35.48962,-35.38716,-3.07778
7/26/21,10:00:00 AM,21.2065,35.49118,-35.39256,-3.49296
7/26/21,10:15:00 AM,18.75284,35.49352,-35.40094,-4.29886
7/26/21,10:30:00 AM,20.97302,35.50004,-35.40622,-5.50556
7/26/21,10:45:00 AM,40.1122,35.5246,-35.39132,-5.45068
7/26/21,11:00:00 AM,47.65216,35.5325,-35.38418,-4.92818
7/26/21,11:15:00 AM,50.04358,35.53082,-35.37716,-4.19914
7/26/21,11:30:00 AM,50.32306,35.52628,-35.37212,-3.76966
7/26/21,11:45:00 AM,50.50876,35.52216,-35.367,-3.45358
7/26/21,12:00:00 PM,50.778,35.51874,-35.36248,-3.30994
7/26/21,12:15:00 PM,50.57968,35.51706,-35.35998,-3.20124
7/26/21,12:30:00 PM,50.7869,35.51612,-35.35868,-3.1969
7/26/21,12:45:00 PM,50.24346,35.51528,-35.35804,-3.15944
7/26/21,1:00:00 PM,50.39006,35.51486,-35.35754,-3.19166
7/26/21,1:15:00 PM,50.2669,35.51482,-35.35796,-3.1874
7/26/21,1:30:00 PM,50.38352,35.51514,-35.3581,-3.2265
7/26/21,1:45:00 PM,50.26572,35.515,-35.35772,-3.24858
7/26/21,2:00:00 PM,49.67404,35.51466,-35.35832,-3.26756
7/26/21,2:15:00 PM,49.86584,35.51478,-35.35852,-3.34404
7/26/21,2:30:00 PM,49.6513,35.5149,-35.3599,-3.38856
7/26/21,2:45:00 PM,50.06828,35.51662,-35.35942,-3.40626
7/26/21,3:00:00 PM,50.46138,35.51668,-35.35956,-3.53806
7/26/21,3:15:00 PM,50.9416,35.51768,-35.3593,-3.61746
7/26/21,3:30:00 PM,51.64702,35.51844,-35.35998,-3.9653
7/26/21,3:45:00 PM,52.29586,35.52184,-35.36214,-4.11126
7/26/21,4:00:00 PM,52.42062,35.52402,-35.36452,-4.39174
